Mito,Nuc,Sex,Rep,Slope,Build,Vial,Set,Treatment,Stock
Bei23,375,F,1,2.2511,B,3,9,Rotenone,34B
Bei23,375,F,1,2.084,B,4,9,Rotenone,34B
Bei23,375,F,1,1.9759,B,5,9,Rotenone,34B
Bei23,375,F,1,0.8041,B,6,9,Rotenone,34B
Bei23,375,F,2,1.3324,B,1,9,Rotenone,34B
Bei23,375,F,2,2.5303,B,2,9,Rotenone,34B
Bei23,375,F,2,2.6226,B,3,9,Rotenone,34B
Bei23,375,F,2,3.2947,B,4,9,Rotenone,34B
Bei23,375,F,2,2.124,B,5,9,Rotenone,34B
Bei23,375,F,2,1.5008,B,6,9,Rotenone,34B
Bei23,375,F,3,2.1393,B,1,9,Rotenone,34B
Bei23,375,F,3,1.508,B,2,9,Rotenone,34B
Bei23,375,F,3,2.6429,B,3,9,Rotenone,34B
Bei23,375,F,3,3.8264,B,4,9,Rotenone,34B
Bei23,375,F,3,3.0832,B,5,9,Rotenone,34B
Bei23,375,F,3,2.1521,B,6,9,Rotenone,34B
Bei23,375,M,1,2.9192,B,1,9,Rotenone,34B
Bei23,375,M,1,1.4549,B,2,9,Rotenone,34B
Bei23,375,M,1,2.9696,B,3,9,Rotenone,34B
Bei23,375,M,1,1.4746,B,4,9,Rotenone,34B
Bei23,375,M,1,2.7293,B,5,9,Rotenone,34B
Bei23,375,M,1,2.7416,B,6,9,Rotenone,34B
Bei23,375,M,2,1.0589,B,1,9,Rotenone,34B
Bei23,375,M,2,1.5286,B,2,9,Rotenone,34B
Bei23,375,M,2,2.1335,B,3,9,Rotenone,34B
Bei23,375,M,2,1.759,B,4,9,Rotenone,34B
Bei23,375,M,2,2.8424,B,5,9,Rotenone,34B
Bei23,375,M,2,1.7089,B,6,9,Rotenone,34B
Bei23,375,M,3,1.1821,B,1,9,Rotenone,34B
Bei23,375,M,3,2.4325,B,2,9,Rotenone,34B
Bei23,375,M,3,2.054,B,3,9,Rotenone,34B
Bei23,375,M,3,1.683,B,4,9,Rotenone,34B
Bei23,375,M,3,2.7412,B,5,9,Rotenone,34B
Bei23,375,M,3,3.094,B,6,9,Rotenone,34B
Bei23,Ore,F,1,1.8763,B,1,9,Control,24B
Bei23,Ore,F,1,2.7117,B,2,9,Control,24B
Bei23,Ore,F,1,3.0292,B,3,9,Control,24B
Bei23,Ore,F,1,3.2015,B,4,9,Control,24B
Bei23,Ore,F,1,2.2869,B,5,9,Control,24B
Bei23,Ore,F,1,2.1496,B,6,9,Control,24B
Bei23,Ore,F,2,2.3368,B,1,9,Control,24B
Bei23,Ore,F,2,3.1192,B,2,9,Control,24B
Bei23,Ore,F,2,2.1595,B,3,9,Control,24B
Bei23,Ore,F,2,2.2046,B,4,9,Control,24B
Bei23,Ore,F,2,2.6953,B,5,9,Control,24B
Bei23,Ore,F,2,2.2603,B,6,9,Control,24B
Bei23,Ore,F,3,2.1726,B,1,9,Control,24B
Bei23,Ore,F,3,2.66,B,2,9,Control,24B
Bei23,Ore,F,3,2.147,B,3,9,Control,24B
Bei23,Ore,F,3,2.7792,B,4,9,Control,24B
Bei23,Ore,F,3,1.9141,B,5,9,Control,24B
Bei23,Ore,F,3,2.4318,B,6,9,Control,24B
Bei23,Ore,M,1,1.3244,B,1,9,Control,24B
Bei23,Ore,M,1,2.8433,B,2,9,Control,24B
Bei23,Ore,M,1,1.6852,B,3,9,Control,24B
Bei23,Ore,M,1,1.4753,B,4,9,Control,24B
Bei23,Ore,M,1,3.6319,B,5,9,Control,24B
Bei23,Ore,M,1,2.1998,B,6,9,Control,24B
Bei23,Ore,M,2,0.3685,B,1,9,Control,24B
Bei23,Ore,M,2,3.398,B,2,9,Control,24B
Bei23,Ore,M,2,1.0004,B,3,9,Control,24B
Bei23,Ore,M,2,1.3333,B,4,9,Control,24B
Bei23,Ore,M,2,3.6563,B,5,9,Control,24B
Bei23,Ore,M,2,3.0627,B,6,9,Control,24B
Bei23,Ore,M,3,0.2504,B,1,9,Control,24B
Bei23,Ore,M,3,2.8219,B,2,9,Control,24B
Bei23,Ore,M,3,1.7248,B,3,9,Control,24B
Bei23,Ore,M,3,1.3907,B,4,9,Control,24B
Bei23,Ore,M,3,2.4208,B,5,9,Control,24B
Bei23,Ore,M,3,2.9905,B,6,9,Control,24B
Bei23,Ore,F,1,0.0371,B,1,9,Rotenone,24B
Bei23,Ore,F,1,0.4743,B,2,9,Rotenone,24B
Bei23,Ore,F,1,0.2171,B,3,9,Rotenone,24B
Bei23,Ore,F,1,1.0746,B,4,9,Rotenone,24B
Bei23,Ore,F,1,0.3996,B,5,9,Rotenone,24B
Bei23,Ore,F,1,1.4589,B,6,9,Rotenone,24B
Bei23,Ore,F,2,0.1244,B,1,9,Rotenone,24B
Bei23,Ore,F,2,1.2271,B,2,9,Rotenone,24B
Bei23,Ore,F,2,0.1064,B,3,9,Rotenone,24B
Bei23,Ore,F,2,0.7144,B,4,9,Rotenone,24B
Bei23,Ore,F,2,0.5519,B,5,9,Rotenone,24B
Bei23,Ore,F,2,1.4098,B,6,9,Rotenone,24B
Bei23,Ore,F,3,0.0974,B,1,9,Rotenone,24B
Bei23,Ore,F,3,0.8264,B,2,9,Rotenone,24B
Bei23,Ore,F,3,0.1582,B,3,9,Rotenone,24B
Bei23,Ore,F,3,1.2598,B,4,9,Rotenone,24B
Bei23,Ore,F,3,0.4466,B,5,9,Rotenone,24B
Bei23,Ore,F,3,1.3705,B,6,9,Rotenone,24B
Bei23,Ore,M,1,0.3366,B,1,9,Rotenone,24B
Bei23,Ore,M,1,2.1829,B,2,9,Rotenone,24B
Bei23,Ore,M,1,0,B,3,9,Rotenone,24B
Bei23,Ore,M,1,1.8151,B,4,9,Rotenone,24B
Bei23,Ore,M,1,0.1233,B,5,9,Rotenone,24B
Bei23,Ore,M,1,2.9567,B,6,9,Rotenone,24B
Bei23,Ore,M,2,0.2669,B,1,9,Rotenone,24B
Bei23,Ore,M,2,2.471,B,2,9,Rotenone,24B
Bei23,Ore,M,2,0.2558,B,3,9,Rotenone,24B
Bei23,Ore,M,2,1.5485,B,4,9,Rotenone,24B
Bei23,Ore,M,2,0.0418,B,5,9,Rotenone,24B
Bei23,Ore,M,2,2.3657,B,6,9,Rotenone,24B
Bei23,Ore,M,3,0.284,B,1,9,Rotenone,24B
Bei23,Ore,M,3,1.642,B,2,9,Rotenone,24B
Bei23,Ore,M,3,0.3416,B,3,9,Rotenone,24B
Bei23,Ore,M,3,2.0257,B,4,9,Rotenone,24B
Bei23,Ore,M,3,0.1197,B,5,9,Rotenone,24B
Bei23,Ore,M,3,2.673,B,6,9,Rotenone,24B
Bei59,375,F,1,3.334,B,1,9,Control,29B
Bei59,375,F,1,3.4542,B,2,9,Control,29B
Bei59,375,F,1,3.9431,B,3,9,Control,29B
Bei59,375,F,1,3.7436,B,4,9,Control,29B
Bei59,375,F,1,3.137,B,5,9,Control,29B
Bei59,375,F,1,2.9497,B,6,9,Control,29B
Bei59,375,F,2,3.1774,B,1,9,Control,29B
Bei59,375,F,2,2.9065,B,2,9,Control,29B
Bei59,375,F,2,2.5722,B,3,9,Control,29B
Bei59,375,F,2,2.9815,B,4,9,Control,29B
Bei59,375,F,2,2.8033,B,5,9,Control,29B
Bei59,375,F,2,1.751,B,6,9,Control,29B
Bei59,375,F,3,2.898,B,1,9,Control,29B
Bei59,375,F,3,2.5682,B,2,9,Control,29B
Bei59,375,F,3,3.1621,B,3,9,Control,29B
Bei59,375,F,3,3.6945,B,4,9,Control,29B
Bei59,375,F,3,3.2283,B,5,9,Control,29B
Bei59,375,F,3,2.722,B,6,9,Control,29B
Bei59,375,M,1,2.583,B,1,9,Control,29B
Bei59,375,M,1,2.5835,B,2,9,Control,29B
Bei59,375,M,1,2.696,B,3,9,Control,29B
Bei59,375,M,1,2.8627,B,4,9,Control,29B
Bei59,375,M,1,2.72,B,5,9,Control,29B
Bei59,375,M,1,4.2991,B,6,9,Control,29B
Bei59,375,M,2,3.7649,B,1,9,Control,29B
Bei59,375,M,2,2.3436,B,2,9,Control,29B
Bei59,375,M,2,2.1182,B,3,9,Control,29B
Bei59,375,M,2,3.3793,B,4,9,Control,29B
Bei59,375,M,2,4.4183,B,5,9,Control,29B
Bei59,375,M,2,4.4006,B,6,9,Control,29B
Bei59,375,M,3,2.2599,B,1,9,Control,29B
Bei59,375,M,3,3.3541,B,2,9,Control,29B
Bei59,375,M,3,4.2597,B,3,9,Control,29B
Bei59,375,M,3,1.8454,B,4,9,Control,29B
Bei59,375,M,3,2.4473,B,5,9,Control,29B
Bei59,375,M,3,3.2134,B,6,9,Control,29B
Bei59,375,F,1,1.8364,B,1,9,Rotenone,29B
Bei59,375,F,1,1.8392,B,2,9,Rotenone,29B
Bei59,375,F,1,1.6938,B,3,9,Rotenone,29B
Bei59,375,F,1,2.4714,B,4,9,Rotenone,29B
Bei59,375,F,1,1.4229,B,5,9,Rotenone,29B
Bei59,375,F,1,2.5079,B,6,9,Rotenone,29B
Bei59,375,F,2,2.3224,B,1,9,Rotenone,29B
Bei59,375,F,2,3.0496,B,2,9,Rotenone,29B
Bei59,375,F,2,2.417,B,3,9,Rotenone,29B
Bei59,375,F,2,2.3647,B,4,9,Rotenone,29B
Bei59,375,F,2,1.3711,B,5,9,Rotenone,29B
Bei59,375,F,2,2.8528,B,6,9,Rotenone,29B
Bei59,375,F,3,1.9562,B,1,9,Rotenone,29B
Bei59,375,F,3,1.9255,B,2,9,Rotenone,29B
Bei59,375,F,3,2.1173,B,3,9,Rotenone,29B
Bei59,375,F,3,2.3866,B,4,9,Rotenone,29B
Bei59,375,F,3,2.4469,B,5,9,Rotenone,29B
Bei59,375,F,3,2.7581,B,6,9,Rotenone,29B
Bei59,375,M,1,3.6592,B,1,9,Rotenone,29B
Bei59,375,M,1,2.3969,B,2,9,Rotenone,29B
Bei59,375,M,1,2.0128,B,3,9,Rotenone,29B
Bei59,375,M,1,3.6502,B,4,9,Rotenone,29B
Bei59,375,M,1,2.1222,B,5,9,Rotenone,29B
Bei59,375,M,1,3.883,B,6,9,Rotenone,29B
Bei59,375,M,2,2.2948,B,1,9,Rotenone,29B
Bei59,375,M,2,2.1834,B,2,9,Rotenone,29B
Bei59,375,M,2,2.8184,B,3,9,Rotenone,29B
Bei59,375,M,2,3.589,B,4,9,Rotenone,29B
Bei59,375,M,2,1.2479,B,5,9,Rotenone,29B
Bei59,375,M,2,2.7124,B,6,9,Rotenone,29B
Bei59,375,M,3,2.8746,B,1,9,Rotenone,29B
Bei59,375,M,3,1.7543,B,2,9,Rotenone,29B
Bei59,375,M,3,1.9015,B,3,9,Rotenone,29B
Bei59,375,M,3,2.803,B,4,9,Rotenone,29B
Bei59,375,M,3,2.347,B,5,9,Rotenone,29B
Bei59,375,M,3,3.2443,B,6,9,Rotenone,29B
Bei59,Ore,F,1,2.7373,B,1,9,Control,19B
Bei59,Ore,F,1,1.6774,B,2,9,Control,19B
Bei59,Ore,F,1,1.4944,B,3,9,Control,19B
Bei59,Ore,F,1,1.4056,B,4,9,Control,19B
Bei59,Ore,F,1,1.8407,B,5,9,Control,19B
Bei59,Ore,F,1,0.7769,B,6,9,Control,19B
Bei59,Ore,F,2,2.1512,B,1,9,Control,19B
Bei59,Ore,F,2,1.3414,B,2,9,Control,19B
Bei59,Ore,F,2,1.5118,B,3,9,Control,19B
Bei59,Ore,F,2,1.2555,B,4,9,Control,19B
Bei59,Ore,F,2,1.9204,B,5,9,Control,19B
Bei59,Ore,F,2,1.314,B,6,9,Control,19B
Bei59,Ore,F,3,2.5301,B,1,9,Control,19B
Bei59,Ore,F,3,2.0768,B,2,9,Control,19B
Bei59,Ore,F,3,1.4488,B,3,9,Control,19B
Bei59,Ore,F,3,1.0827,B,4,9,Control,19B
Bei59,Ore,F,3,1.5255,B,5,9,Control,19B
Bei59,Ore,F,3,1.1608,B,6,9,Control,19B
Bei59,Ore,M,1,3.2164,B,1,9,Control,19B
Bei59,Ore,M,1,3.6045,B,2,9,Control,19B
Bei59,Ore,M,1,2.6239,B,3,9,Control,19B
Bei59,Ore,M,1,2.9925,B,4,9,Control,19B
Bei59,Ore,M,1,2.8215,B,5,9,Control,19B
Bei59,Ore,M,1,2.1634,B,6,9,Control,19B
Bei59,Ore,M,2,2.7799,B,1,9,Control,19B
Bei59,Ore,M,2,1.7078,B,2,9,Control,19B
Bei59,Ore,M,2,1.1396,B,3,9,Control,19B
Bei59,Ore,M,2,5.5598,B,4,9,Control,19B
Bei59,Ore,M,2,2.6768,B,5,9,Control,19B
Bei59,Ore,M,2,1.8702,B,6,9,Control,19B
Bei59,Ore,M,3,4.1506,B,1,9,Control,19B
Bei59,Ore,M,3,2.4052,B,2,9,Control,19B
Bei59,Ore,M,3,3.0168,B,3,9,Control,19B
Bei59,Ore,M,3,4.1364,B,4,9,Control,19B
Bei59,Ore,M,3,1.8056,B,5,9,Control,19B
Bei59,Ore,M,3,3.001,B,6,9,Control,19B
Bei59,Ore,F,1,0.3623,B,1,9,Rotenone,19B
Bei59,Ore,F,1,0.6309,B,2,9,Rotenone,19B
Bei59,Ore,F,1,0.7837,B,3,9,Rotenone,19B
Bei59,Ore,F,1,1.7406,B,4,9,Rotenone,19B
Bei59,Ore,F,1,1.7663,B,5,9,Rotenone,19B
Bei59,Ore,F,1,1.1457,B,6,9,Rotenone,19B
Bei59,Ore,F,2,0.5945,B,1,9,Rotenone,19B
Bei59,Ore,F,2,0.3611,B,2,9,Rotenone,19B
Bei59,Ore,F,2,0.5521,B,3,9,Rotenone,19B
Bei59,Ore,F,2,1.604,B,4,9,Rotenone,19B
Bei59,Ore,F,2,1.3671,B,5,9,Rotenone,19B
Bei59,Ore,F,2,1.1072,B,6,9,Rotenone,19B
Bei59,Ore,F,3,0.7661,B,1,9,Rotenone,19B
Bei59,Ore,F,3,0.3357,B,2,9,Rotenone,19B
Bei59,Ore,F,3,0.621,B,3,9,Rotenone,19B
Bei59,Ore,F,3,2.0524,B,4,9,Rotenone,19B
Bei59,Ore,F,3,1.4827,B,5,9,Rotenone,19B
Bei59,Ore,F,3,1.343,B,6,9,Rotenone,19B
Bei59,Ore,M,1,0.1561,B,1,9,Rotenone,19B
Bei59,Ore,M,1,0.2403,B,2,9,Rotenone,19B
Bei59,Ore,M,1,0.3834,B,3,9,Rotenone,19B
Bei59,Ore,M,1,0.2133,B,4,9,Rotenone,19B
Bei59,Ore,M,1,1.6933,B,5,9,Rotenone,19B
Bei59,Ore,M,1,1.2179,B,6,9,Rotenone,19B
Bei59,Ore,M,2,0.1134,B,1,9,Rotenone,19B
Bei59,Ore,M,2,0.1228,B,2,9,Rotenone,19B
Bei59,Ore,M,2,0.2268,B,3,9,Rotenone,19B
Bei59,Ore,M,2,0.1051,B,4,9,Rotenone,19B
Bei59,Ore,M,2,1.2514,B,5,9,Rotenone,19B
Bei59,Ore,M,2,1.1896,B,6,9,Rotenone,19B
Bei59,Ore,M,3,0.1885,B,1,9,Rotenone,19B
Bei59,Ore,M,3,0,B,2,9,Rotenone,19B
Bei59,Ore,M,3,0.0943,B,3,9,Rotenone,19B
Bei59,Ore,M,3,0.1796,B,4,9,Rotenone,19B
Bei59,Ore,M,3,2.1667,B,5,9,Rotenone,19B
Bei59,Ore,M,3,1.1146,B,6,9,Rotenone,19B
ZH33,375,F,1,3.0568,B,1,9,Control,16B
ZH33,375,F,1,3.3912,B,2,9,Control,16B
ZH33,375,F,1,4.4552,B,3,9,Control,16B
ZH33,375,F,1,4.1832,B,4,9,Control,16B
ZH33,375,F,1,3.5815,B,5,9,Control,16B
ZH33,375,F,1,2.8262,B,6,9,Control,16B
ZH33,375,F,2,3.5827,B,1,9,Control,16B
ZH33,375,F,2,2.5146,B,2,9,Control,16B
ZH33,375,F,2,3.2045,B,3,9,Control,16B
ZH33,375,F,2,3.0949,B,4,9,Control,16B
ZH33,375,F,2,3.402,B,5,9,Control,16B
ZH33,375,F,2,3.0652,B,6,9,Control,16B
ZH33,375,F,3,3.2521,B,1,9,Control,16B
ZH33,375,F,3,4.0315,B,2,9,Control,16B
ZH33,375,F,3,2.9893,B,3,9,Control,16B
ZH33,375,F,3,3.955,B,4,9,Control,16B
ZH33,375,F,3,4.0756,B,5,9,Control,16B
ZH33,375,F,3,3.3354,B,6,9,Control,16B
ZH33,375,M,1,3.9395,B,1,9,Control,16B
ZH33,375,M,1,3.1271,B,2,9,Control,16B
ZH33,375,M,1,3.476,B,3,9,Control,16B
ZH33,375,M,1,3.7024,B,4,9,Control,16B
ZH33,375,M,1,3.0825,B,5,9,Control,16B
ZH33,375,M,1,2.4831,B,6,9,Control,16B
ZH33,375,M,2,2.8163,B,1,9,Control,16B
ZH33,375,M,2,3.5627,B,2,9,Control,16B
ZH33,375,M,2,3.0638,B,3,9,Control,16B
ZH33,375,M,2,3.5716,B,4,9,Control,16B
ZH33,375,M,2,3.1844,B,5,9,Control,16B
ZH33,375,M,2,3.6432,B,6,9,Control,16B
ZH33,375,M,3,2.0385,B,1,9,Control,16B
ZH33,375,M,3,1.858,B,2,9,Control,16B
ZH33,375,M,3,3.9803,B,3,9,Control,16B
ZH33,375,M,3,2.7936,B,4,9,Control,16B
ZH33,375,M,3,3.8714,B,5,9,Control,16B
ZH33,375,M,3,1.9739,B,6,9,Control,16B
ZH33,375,F,1,1.4555,B,1,9,Rotenone,16B
ZH33,375,F,1,2.4345,B,2,9,Rotenone,16B
ZH33,375,F,1,3.4223,B,3,9,Rotenone,16B
ZH33,375,F,1,2.4977,B,4,9,Rotenone,16B
ZH33,375,F,1,3.0983,B,5,9,Rotenone,16B
ZH33,375,F,1,3.2319,B,6,9,Rotenone,16B
ZH33,375,F,2,2.3402,B,1,9,Rotenone,16B
ZH33,375,F,2,3.3331,B,2,9,Rotenone,16B
ZH33,375,F,2,2.9853,B,3,9,Rotenone,16B
ZH33,375,F,2,2.489,B,4,9,Rotenone,16B
ZH33,375,F,2,2.4498,B,5,9,Rotenone,16B
ZH33,375,F,2,2.3852,B,6,9,Rotenone,16B
ZH33,375,F,3,1.5962,B,1,9,Rotenone,16B
ZH33,375,F,3,2.6383,B,2,9,Rotenone,16B
ZH33,375,F,3,2.5056,B,3,9,Rotenone,16B
ZH33,375,F,3,2.668,B,4,9,Rotenone,16B
ZH33,375,F,3,2.4178,B,5,9,Rotenone,16B
ZH33,375,F,3,2.6779,B,6,9,Rotenone,16B
ZH33,375,M,1,2.5679,B,1,9,Rotenone,16B
ZH33,375,M,1,2.7155,B,2,9,Rotenone,16B
ZH33,375,M,1,3.15,B,3,9,Rotenone,16B
ZH33,375,M,1,3.3197,B,4,9,Rotenone,16B
ZH33,375,M,1,1.3644,B,5,9,Rotenone,16B
ZH33,375,M,1,2.8829,B,6,9,Rotenone,16B
ZH33,375,M,2,4.0532,B,1,9,Rotenone,16B
ZH33,375,M,2,1.6565,B,2,9,Rotenone,16B
ZH33,375,M,2,2.8323,B,3,9,Rotenone,16B
ZH33,375,M,2,3.2866,B,4,9,Rotenone,16B
ZH33,375,M,2,2.9356,B,5,9,Rotenone,16B
ZH33,375,M,2,2.6159,B,6,9,Rotenone,16B
ZH33,375,M,3,3.6445,B,1,9,Rotenone,16B
ZH33,375,M,3,2.669,B,2,9,Rotenone,16B
ZH33,375,M,3,2.8301,B,3,9,Rotenone,16B
ZH33,375,M,3,2.6534,B,4,9,Rotenone,16B
ZH33,375,M,3,3.5006,B,5,9,Rotenone,16B
ZH33,375,M,3,2.9495,B,6,9,Rotenone,16B
ZH33,Ore,F,1,2.3407,B,1,9,Control,7B
ZH33,Ore,F,1,2.3233,B,2,9,Control,7B
ZH33,Ore,F,1,0.6215,B,3,9,Control,7B
ZH33,Ore,F,1,1.3556,B,4,9,Control,7B
ZH33,Ore,F,1,2.1645,B,5,9,Control,7B
ZH33,Ore,F,1,2.9489,B,6,9,Control,7B
ZH33,Ore,F,2,1.9116,B,1,9,Control,7B
ZH33,Ore,F,2,2.0327,B,2,9,Control,7B
ZH33,Ore,F,2,0.5873,B,3,9,Control,7B
ZH33,Ore,F,2,1.9204,B,4,9,Control,7B
ZH33,Ore,F,2,2.5162,B,5,9,Control,7B
ZH33,Ore,F,2,2.252,B,6,9,Control,7B
ZH33,Ore,F,3,1.4706,B,1,9,Control,7B
ZH33,Ore,F,3,2.2664,B,2,9,Control,7B
ZH33,Ore,F,3,0.4939,B,3,9,Control,7B
ZH33,Ore,F,3,2.3272,B,4,9,Control,7B
ZH33,Ore,F,3,2.6638,B,5,9,Control,7B
ZH33,Ore,F,3,2.2849,B,6,9,Control,7B
ZH33,Ore,M,1,2.9444,B,1,9,Control,7B
ZH33,Ore,M,1,2.5765,B,2,9,Control,7B
ZH33,Ore,M,1,1.8409,B,3,9,Control,7B
ZH33,Ore,M,1,3.5514,B,4,9,Control,7B
ZH33,Ore,M,1,0.734,B,5,9,Control,7B
ZH33,Ore,M,1,2.4788,B,6,9,Control,7B
ZH33,Ore,M,2,1.6549,B,1,9,Control,7B
ZH33,Ore,M,2,2.2518,B,2,9,Control,7B
ZH33,Ore,M,2,1.1225,B,3,9,Control,7B
ZH33,Ore,M,2,1.7716,B,4,9,Control,7B
ZH33,Ore,M,2,0.2966,B,5,9,Control,7B
ZH33,Ore,M,2,1.5412,B,6,9,Control,7B
ZH33,Ore,M,3,1.4609,B,1,9,Control,7B
ZH33,Ore,M,3,2.088,B,2,9,Control,7B
ZH33,Ore,M,3,2.8253,B,3,9,Control,7B
ZH33,Ore,M,3,2.2732,B,4,9,Control,7B
ZH33,Ore,M,3,0.2205,B,5,9,Control,7B
ZH33,Ore,M,3,1.364,B,6,9,Control,7B
ZH33,Ore,F,1,2.2264,B,1,9,Rotenone,7B
ZH33,Ore,F,1,1.8803,B,2,9,Rotenone,7B
ZH33,Ore,F,1,2.3312,B,3,9,Rotenone,7B
ZH33,Ore,F,1,1.7339,B,4,9,Rotenone,7B
ZH33,Ore,F,1,0,B,5,9,Rotenone,7B
ZH33,Ore,F,1,0.3645,B,6,9,Rotenone,7B
ZH33,Ore,F,2,1.8508,B,1,9,Rotenone,7B
ZH33,Ore,F,2,2.0396,B,2,9,Rotenone,7B
ZH33,Ore,F,2,1.6942,B,3,9,Rotenone,7B
ZH33,Ore,F,2,0.7839,B,4,9,Rotenone,7B
ZH33,Ore,F,2,0.3101,B,5,9,Rotenone,7B
ZH33,Ore,F,2,0.1472,B,6,9,Rotenone,7B
ZH33,Ore,F,3,1.4542,B,1,9,Rotenone,7B
ZH33,Ore,F,3,0.731,B,2,9,Rotenone,7B
ZH33,Ore,F,3,1.7955,B,3,9,Rotenone,7B
ZH33,Ore,F,3,1.5404,B,4,9,Rotenone,7B
ZH33,Ore,F,3,0,B,5,9,Rotenone,7B
ZH33,Ore,F,3,0,B,6,9,Rotenone,7B
ZH33,Ore,M,1,1.4317,B,1,9,Rotenone,7B
ZH33,Ore,M,1,2.2756,B,2,9,Rotenone,7B
ZH33,Ore,M,1,0.1678,B,3,9,Rotenone,7B
ZH33,Ore,M,1,1.8061,B,4,9,Rotenone,7B
ZH33,Ore,M,1,0.277,B,5,9,Rotenone,7B
ZH33,Ore,M,1,0.562,B,6,9,Rotenone,7B
ZH33,Ore,M,2,2.3452,B,1,9,Rotenone,7B
ZH33,Ore,M,2,3.1104,B,2,9,Rotenone,7B
ZH33,Ore,M,2,0.2201,B,3,9,Rotenone,7B
ZH33,Ore,M,2,2.3571,B,4,9,Rotenone,7B
ZH33,Ore,M,2,0.1251,B,5,9,Rotenone,7B
ZH33,Ore,M,2,0.3692,B,6,9,Rotenone,7B
ZH33,Ore,M,3,1.4123,B,1,9,Rotenone,7B
ZH33,Ore,M,3,3.5366,B,2,9,Rotenone,7B
ZH33,Ore,M,3,0.3065,B,3,9,Rotenone,7B
ZH33,Ore,M,3,1.5512,B,4,9,Rotenone,7B
ZH33,Ore,M,3,0.1469,B,5,9,Rotenone,7B
ZH33,Ore,M,3,0.0943,B,6,9,Rotenone,7B
ZW133,375,F,1,2.6892,B,1,9,Control,13B
ZW133,375,F,1,2.5416,B,2,9,Control,13B
ZW133,375,F,1,3.402,B,3,9,Control,13B
ZW133,375,F,1,2.9133,B,4,9,Control,13B
ZW133,375,F,1,1.9654,B,5,9,Control,13B
ZW133,375,F,1,3.2022,B,6,9,Control,13B
ZW133,375,F,2,3.8558,B,1,9,Control,13B
ZW133,375,F,2,2.2248,B,2,9,Control,13B
ZW133,375,F,2,3.6517,B,3,9,Control,13B
ZW133,375,F,2,2.605,B,4,9,Control,13B
ZW133,375,F,2,2.8688,B,5,9,Control,13B
ZW133,375,F,2,2.0576,B,6,9,Control,13B
ZW133,375,F,3,3.4004,B,1,9,Control,13B
ZW133,375,F,3,3.9672,B,2,9,Control,13B
ZW133,375,F,3,3.5474,B,3,9,Control,13B
ZW133,375,F,3,2.0165,B,4,9,Control,13B
ZW133,375,F,3,1.8131,B,5,9,Control,13B
ZW133,375,F,3,1.9193,B,6,9,Control,13B
ZW133,375,M,1,3.0823,B,1,9,Control,13B
ZW133,375,M,1,3.1966,B,2,9,Control,13B
ZW133,375,M,1,2.7661,B,3,9,Control,13B
ZW133,375,M,1,3.8929,B,4,9,Control,13B
ZW133,375,M,1,4.288,B,5,9,Control,13B
ZW133,375,M,1,1.8378,B,6,9,Control,13B
ZW133,375,M,2,2.7131,B,1,9,Control,13B
ZW133,375,M,2,3.5039,B,2,9,Control,13B
ZW133,375,M,2,3.4418,B,3,9,Control,13B
ZW133,375,M,2,1.9724,B,4,9,Control,13B
ZW133,375,M,2,2.4309,B,5,9,Control,13B
ZW133,375,M,2,2.7443,B,6,9,Control,13B
ZW133,375,M,3,2.4255,B,1,9,Control,13B
ZW133,375,M,3,2.6968,B,2,9,Control,13B
ZW133,375,M,3,2.6813,B,3,9,Control,13B
ZW133,375,M,3,3.1241,B,4,9,Control,13B
ZW133,375,M,3,2.2853,B,5,9,Control,13B
ZW133,375,M,3,2.4741,B,6,9,Control,13B
ZW133,375,F,1,2.2491,B,1,9,Rotenone,13B
ZW133,375,F,1,0.7918,B,2,9,Rotenone,13B
ZW133,375,F,1,0.6169,B,3,9,Rotenone,13B
ZW133,375,F,1,1.9165,B,4,9,Rotenone,13B
ZW133,375,F,1,3.5356,B,5,9,Rotenone,13B
ZW133,375,F,1,2.8616,B,6,9,Rotenone,13B
ZW133,375,F,2,1.9199,B,1,9,Rotenone,13B
ZW133,375,F,2,1.0528,B,2,9,Rotenone,13B
ZW133,375,F,2,0.6358,B,3,9,Rotenone,13B
ZW133,375,F,2,2.1602,B,4,9,Rotenone,13B
ZW133,375,F,2,2.8562,B,5,9,Rotenone,13B
ZW133,375,F,2,2.5571,B,6,9,Rotenone,13B
ZW133,375,F,3,2.0547,B,1,9,Rotenone,13B
ZW133,375,F,3,0.5353,B,2,9,Rotenone,13B
ZW133,375,F,3,1.8151,B,3,9,Rotenone,13B
ZW133,375,F,3,1.858,B,4,9,Rotenone,13B
ZW133,375,F,3,3.161,B,5,9,Rotenone,13B
ZW133,375,F,3,2.7045,B,6,9,Rotenone,13B
ZW133,375,M,1,1.994,B,1,9,Rotenone,13B
ZW133,375,M,1,2.7473,B,2,9,Rotenone,13B
ZW133,375,M,1,1.9186,B,3,9,Rotenone,13B
ZW133,375,M,1,3.0946,B,4,9,Rotenone,13B
ZW133,375,M,1,3.3779,B,5,9,Rotenone,13B
ZW133,375,M,1,3.587,B,6,9,Rotenone,13B
ZW133,375,M,2,2.6071,B,1,9,Rotenone,13B
ZW133,375,M,2,2.6921,B,2,9,Rotenone,13B
ZW133,375,M,2,3.8039,B,3,9,Rotenone,13B
ZW133,375,M,2,3.9373,B,4,9,Rotenone,13B
ZW133,375,M,2,1.4688,B,5,9,Rotenone,13B
