Mito,Nuc,Sex,Day,rep,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err,treatment,vial,build
Zw09,375,M,73123,1,Zw09A_375R_M_073123__6,9,59,3.2434,25.0797,0.9844,0,0.046,R,6,A
Zw09,375,M,73123,2,Zw09A_375C_M_073123__1,60,110,2.9369,-3.9307,0.978,0,0.0497,C,1,A
Zw09,375,M,73123,2,Zw09A_375C_M_073123__2,58,108,3.3174,-32.9548,0.9839,0,0.0478,C,2,A
Zw09,375,M,73123,2,Zw09A_375C_M_073123__3,39,89,1.4945,30.5511,0.9271,0,0.0479,C,3,A
Zw09,375,M,73123,2,Zw09A_375C_M_073123__4,54,104,4.1582,-23.2959,0.9877,0,0.0523,C,4,A
Zw09,375,M,73123,2,Zw09A_375C_M_073123__5,92,142,4.0849,-52.7863,0.9772,0,0.0704,C,5,A
Zw09,375,M,73123,2,Zw09A_375C_M_073123__6,53,103,4.5059,-44.6328,0.9859,0,0.0607,C,6,A
Zw09,375,M,73123,2,Zw09A_375R_M_073123__1,19,69,4.4818,20.1549,0.9918,0,0.0457,R,1,A
Zw09,375,M,73123,2,Zw09A_375R_M_073123__2,1,51,3.0283,56.1681,0.9873,0,0.0386,R,2,A
Zw09,375,M,73123,2,Zw09A_375R_M_073123__3,41,91,2.3794,84.5816,0.9496,0,0.0624,R,3,A
Zw09,375,M,73123,2,Zw09A_375R_M_073123__4,11,61,2.7486,65.8236,0.9785,0,0.046,R,4,A
Zw09,375,M,73123,2,Zw09A_375R_M_073123__5,3,53,2.7103,51.8474,0.9784,0,0.0454,R,5,A
Zw09,375,M,73123,2,Zw09A_375R_M_073123__6,13,63,3.6263,43.9848,0.9794,0,0.0593,R,6,A
Zw09,375,M,73123,3,Zw09A_375C_M_073123__1,92,142,3.4211,-36.8851,0.9836,0,0.0498,C,1,A
Zw09,375,M,73123,3,Zw09A_375C_M_073123__2,79,129,2.1301,-7.3773,0.98,0,0.0343,C,2,A
Zw09,375,M,73123,3,Zw09A_375C_M_073123__3,22,72,1.6069,37.7048,0.8927,0,0.0644,C,3,A
Zw09,375,M,73123,3,Zw09A_375C_M_073123__4,39,89,2.8672,5.4004,0.9896,0,0.0331,C,4,A
Zw09,375,M,73123,3,Zw09A_375C_M_073123__5,92,142,2.4473,-4.3984,0.9721,0,0.0468,C,5,A
Zw09,375,M,73123,3,Zw09A_375C_M_073123__6,45,95,4.145,-31.6777,0.981,0,0.065,C,6,A
Zw09,375,M,73123,3,Zw09A_375R_M_073123__1,20,70,3.2598,36.644,0.9833,0,0.0479,R,1,A
Zw09,375,M,73123,3,Zw09A_375R_M_073123__2,66,116,2.9014,57.7543,0.9933,0,0.0269,R,2,A
Zw09,375,M,73123,3,Zw09A_375R_M_073123__3,36,86,3.2096,33.9871,0.9681,0,0.066,R,3,A
Zw09,375,M,73123,3,Zw09A_375R_M_073123__4,53,103,2.997,76.2676,0.9853,0,0.0412,R,4,A
Zw09,375,M,73123,3,Zw09A_375R_M_073123__5,7,57,3.7015,50.6233,0.9804,0,0.059,R,5,A
Zw09,375,M,73123,3,Zw09A_375R_M_073123__6,21,71,2.543,64.0777,0.971,0,0.0497,R,6,A
Zw09,375,M,80123,1,Zw09_375C_M_080123__1,16,66,2.4968,41.3198,0.9898,0,0.0286,C,1,B
Zw09,375,M,80123,1,Zw09_375C_M_080123__2,3,53,3.44,45.7624,0.9908,0,0.0372,C,2,B
Zw09,375,M,80123,1,Zw09_375C_M_080123__3,63,113,2.761,22.2701,0.9721,0,0.0528,C,3,B
Zw09,375,M,80123,1,Zw09_375C_M_080123__4,16,66,3.607,44.0402,0.9856,0,0.0492,C,4,B
Zw09,375,M,80123,1,Zw09_375C_M_080123__5,1,51,2.6492,54.2287,0.9796,0,0.0431,C,5,B
Zw09,375,M,80123,1,Zw09_375C_M_080123__6,28,78,3.2413,27.3685,0.9439,0,0.09,C,6,B
Zw09,375,M,80123,1,Zw09_375R_M_080123__1,4,54,3.4083,38.3519,0.9918,0,0.0349,R,1,B
Zw09,375,M,80123,1,Zw09_375R_M_080123__2,6,56,2.0858,38.4267,0.9881,0,0.0258,R,2,B
Zw09,375,M,80123,1,Zw09_375R_M_080123__3,4,54,2.7457,49.9097,0.9753,0,0.0493,R,3,B
Zw09,375,M,80123,1,Zw09_375R_M_080123__4,17,67,4.1699,38.3997,0.9846,0,0.0588,R,4,B
Zw09,375,M,80123,1,Zw09_375R_M_080123__5,32,82,3.9452,17.834,0.9933,0,0.0363,R,5,B
Zw09,375,M,80123,1,Zw09_375R_M_080123__6,1,51,2.6041,48.7898,0.9881,0,0.0321,R,6,B
Zw09,375,M,80123,2,Zw09_375C_M_080123__1,34,84,2.8481,14.6758,0.9601,0,0.0658,C,1,B
Zw09,375,M,80123,2,Zw09_375C_M_080123__2,0,50,2.3771,57.4171,0.9861,0,0.0318,C,2,B
Zw09,375,M,80123,2,Zw09_375C_M_080123__3,0,50,2.3112,57.6065,0.9727,0,0.0437,C,3,B
Zw09,375,M,80123,2,Zw09_375C_M_080123__4,7,57,3.3685,78.9506,0.9725,0,0.064,C,4,B
Zw09,375,M,80123,2,Zw09_375C_M_080123__5,5,55,3.5307,63.7801,0.9941,0,0.0305,C,5,B
Zw09,375,M,80123,2,Zw09_375C_M_080123__6,25,75,2.6791,32.3413,0.9787,0,0.0446,C,6,B
Zw09,375,M,80123,2,Zw09_375R_M_080123__1,38,88,4.0084,10.8974,0.9918,0,0.0411,R,1,B
Zw09,375,M,80123,2,Zw09_375R_M_080123__2,34,84,2.9965,19.6902,0.9652,0,0.0644,R,2,B
Zw09,375,M,80123,2,Zw09_375R_M_080123__3,0,50,2.9621,72.7844,0.9575,0,0.0708,R,3,B
Zw09,375,M,80123,2,Zw09_375R_M_080123__4,12,62,3.0087,66.1138,0.9813,0,0.0468,R,4,B
Zw09,375,M,80123,2,Zw09_375R_M_080123__5,6,56,3.623,39.489,0.9773,0,0.0624,R,5,B
Zw09,375,M,80123,2,Zw09_375R_M_080123__6,12,62,2.6629,41.2869,0.985,0,0.0371,R,6,B
Zw09,375,M,80123,3,Zw09_375C_M_080123__1,15,65,3.0245,35.0954,0.9846,0,0.0426,C,1,B
Zw09,375,M,80123,3,Zw09_375C_M_080123__2,48,98,2.5506,44.6764,0.9574,0,0.0611,C,2,B
Zw09,375,M,80123,3,Zw09_375C_M_080123__3,37,87,3.5431,-3.4601,0.9799,0,0.0573,C,3,B
Zw09,375,M,80123,3,Zw09_375C_M_080123__4,13,63,3.3365,33.6428,0.9801,0,0.0537,C,4,B
Zw09,375,M,80123,3,Zw09_375C_M_080123__5,4,54,2.7353,50.0563,0.9888,0,0.0327,C,5,B
Zw09,375,M,80123,3,Zw09_375C_M_080123__6,49,99,3.1138,41.5436,0.9746,0,0.0568,C,6,B
Zw09,375,M,80123,3,Zw09_375R_M_080123__1,31,81,4.0216,21.1417,0.9852,0,0.0555,R,1,B
Zw09,375,M,80123,3,Zw09_375R_M_080123__2,47,97,2.0209,50.5536,0.952,0,0.0516,R,2,B
Zw09,375,M,80123,3,Zw09_375R_M_080123__3,0,50,3.9913,59.2693,0.9867,0,0.0521,R,3,B
Zw09,375,M,80123,3,Zw09_375R_M_080123__4,2,52,2.7259,59.885,0.9708,0,0.0535,R,4,B
Zw09,375,M,80123,3,Zw09_375R_M_080123__5,45,95,4.0145,12.3184,0.9892,0,0.0473,R,5,B
Zw09,375,M,80123,3,Zw09_375R_M_080123__6,36,86,3.1756,6.0543,0.9485,0,0.0842,R,6,B
Zw09,Ore,F,73123,1,Zw09A_OreRC_F_073123__1,49,99,1.9328,9.9272,0.9812,0,0.0302,C,1,A
Zw09,Ore,F,73123,1,Zw09A_OreRC_F_073123__2,72,122,1.9269,-1.5093,0.9309,0,0.06,C,2,A
Zw09,Ore,F,73123,1,Zw09A_OreRC_F_073123__3,44,94,1.391,11.3338,0.9683,0,0.0285,C,3,A
Zw09,Ore,F,73123,1,Zw09A_OreRC_F_073123__4,38,88,1.2253,22.1608,0.9447,0,0.0338,C,4,A
Zw09,Ore,F,73123,1,Zw09A_OreRC_F_073123__5,86,136,0.8048,22.1515,0.9561,0,0.0196,C,5,A
Zw09,Ore,F,73123,1,Zw09A_OreRC_F_073123__6,92,142,1.2802,12.7142,0.9573,0,0.0307,C,6,A
Zw09,Ore,F,73123,1,Zw09A_OreRR_F_073123__1,74,124,0.8231,30.7449,0.9647,0,0.0178,R,1,A
Zw09,Ore,F,73123,1,Zw09A_OreRR_F_073123__2,20,70,2.1325,42.0773,0.9937,0,0.0191,R,2,A
Zw09,Ore,F,73123,1,Zw09A_OreRR_F_073123__3,28,78,2.3314,26.9882,0.9744,0,0.0427,R,3,A
Zw09,Ore,F,73123,1,Zw09A_OreRR_F_073123__4,69,119,1.7743,43.1842,0.9759,0,0.0315,R,4,A
Zw09,Ore,F,73123,1,Zw09A_OreRR_F_073123__5,39,89,2.1074,17.9801,0.9896,0,0.0243,R,5,A
Zw09,Ore,F,73123,1,Zw09A_OreRR_F_073123__6,1,51,2.288,39.1154,0.9787,0,0.0381,R,6,A
Zw09,Ore,F,73123,2,Zw09A_OreRC_F_073123__1,29,79,2.2019,14.9601,0.9828,0,0.0328,C,1,A
Zw09,Ore,F,73123,2,Zw09A_OreRC_F_073123__2,30,80,2.0151,5.9504,0.9844,0,0.0285,C,2,A
Zw09,Ore,F,73123,2,Zw09A_OreRC_F_073123__3,33,83,1.6333,22.3725,0.9494,0,0.0429,C,3,A
Zw09,Ore,F,73123,2,Zw09A_OreRC_F_073123__4,44,94,2.4851,4.3522,0.9307,0,0.0775,C,4,A
Zw09,Ore,F,73123,2,Zw09A_OreRC_F_073123__5,4,54,0.8507,39.1616,0.9702,0,0.0168,C,5,A
Zw09,Ore,F,73123,2,Zw09A_OreRC_F_073123__6,85,135,1.82,-22.3496,0.9548,0,0.045,C,6,A
Zw09,Ore,F,73123,2,Zw09A_OreRR_F_073123__1,45,95,0.7436,31.7296,0.96,0,0.0172,R,1,A
Zw09,Ore,F,73123,2,Zw09A_OreRR_F_073123__2,33,83,1.9127,36.4223,0.9754,0,0.0343,R,2,A
Zw09,Ore,F,73123,2,Zw09A_OreRR_F_073123__3,67,117,2.4694,-1.4816,0.9817,0,0.038,R,3,A
Zw09,Ore,F,73123,2,Zw09A_OreRR_F_073123__4,92,142,1.9156,3.4529,0.9647,0,0.0415,R,4,A
Zw09,Ore,F,73123,2,Zw09A_OreRR_F_073123__5,62,112,2.5817,-26.4595,0.9897,0,0.0296,R,5,A
Zw09,Ore,F,73123,2,Zw09A_OreRR_F_073123__6,53,103,2.9254,-12.7696,0.9819,0,0.0448,R,6,A
Zw09,Ore,F,73123,3,Zw09A_OreRC_F_073123__1,25,75,1.2235,46.2,0.9541,0,0.0305,C,1,A
Zw09,Ore,F,73123,3,Zw09A_OreRC_F_073123__2,92,142,0.3685,25.6119,0.6982,0,0.03,C,2,A
Zw09,Ore,F,73123,3,Zw09A_OreRC_F_073123__3,92,142,0.4819,48.0917,0.8932,0,0.0192,C,3,A
Zw09,Ore,F,73123,3,Zw09A_OreRC_F_073123__4,65,115,0.8752,23.1517,0.9035,0,0.0329,C,4,A
Zw09,Ore,F,73123,3,Zw09A_OreRC_F_073123__5,51,101,0.5006,55.8482,0.765,0,0.0334,C,5,A
Zw09,Ore,F,73123,3,Zw09A_OreRC_F_073123__6,60,110,1.0314,22.7704,0.9534,0,0.0259,C,6,A
Zw09,Ore,F,73123,3,Zw09A_OreRR_F_073123__1,36,86,0.8546,25.6982,0.9483,0,0.0227,R,1,A
Zw09,Ore,F,73123,3,Zw09A_OreRR_F_073123__2,18,68,1.7361,37.6248,0.9625,0,0.0388,R,2,A
Zw09,Ore,F,73123,3,Zw09A_OreRR_F_073123__3,72,122,1.9615,9.4886,0.9755,0,0.0351,R,3,A
Zw09,Ore,F,73123,3,Zw09A_OreRR_F_073123__4,34,84,2.4307,15.4111,0.991,0,0.0261,R,4,A
Zw09,Ore,F,73123,3,Zw09A_OreRR_F_073123__5,66,116,2.4374,43.4641,0.9996,0,0.0056,R,5,A
Zw09,Ore,F,73123,3,Zw09A_OreRR_F_073123__6,92,142,3.1709,-27.8241,0.9648,0,0.0686,R,6,A
Zw09,Ore,F,80123,1,Zw09_OreRC_F_080123__1,25,75,2.4964,20.3037,0.9946,0,0.0207,C,1,B
Zw09,Ore,F,80123,1,Zw09_OreRC_F_080123__2,92,142,2.3697,-0.94,0.9987,0,0.0095,C,2,B
Zw09,Ore,F,80123,1,Zw09_OreRC_F_080123__3,40,90,1.2564,72.7019,0.9516,0,0.0322,C,3,B
Zw09,Ore,F,80123,1,Zw09_OreRC_F_080123__4,55,105,3.6185,-10.47,0.9993,0,0.0109,C,4,B
Zw09,Ore,F,80123,1,Zw09_OreRC_F_080123__5,29,79,1.4913,24.8299,0.9683,0,0.0305,C,5,B
Zw09,Ore,F,80123,1,Zw09_OreRC_F_080123__6,45,95,2.3764,-5.8219,0.9808,0,0.0375,C,6,B
Zw09,Ore,F,80123,1,Zw09_OreRR_F_080123__1,14,64,2.3585,22.1965,0.9753,0,0.0424,R,1,B
Zw09,Ore,F,80123,1,Zw09_OreRR_F_080123__2,55,105,2.5524,21.5157,0.9951,0,0.0202,R,2,B
Zw09,Ore,F,80123,1,Zw09_OreRR_F_080123__3,0,50,1.8247,41.9725,0.9536,0,0.0457,R,3,B
Zw09,Ore,F,80123,1,Zw09_OreRR_F_080123__4,70,120,2.0641,35.6974,0.9897,0,0.0237,R,4,B
Zw09,Ore,F,80123,1,Zw09_OreRR_F_080123__5,83,133,1.3759,20.3779,0.9182,0,0.0471,R,5,B
Zw09,Ore,F,80123,1,Zw09_OreRR_F_080123__6,65,115,2.7713,-19.9606,0.9786,0,0.0462,R,6,B
Zw09,Ore,F,80123,2,Zw09_OreRC_F_080123__1,87,137,2.509,0.7906,0.9768,0,0.0437,C,1,B
Zw09,Ore,F,80123,2,Zw09_OreRC_F_080123__2,71,121,2.2144,-11.5258,0.9645,0,0.0481,C,2,B
Zw09,Ore,F,80123,2,Zw09_OreRC_F_080123__3,89,139,2.0155,70.4847,0.9984,0,0.009,C,3,B
Zw09,Ore,F,80123,2,Zw09_OreRC_F_080123__4,58,108,2.385,9.6271,0.9981,0,0.0117,C,4,B
Zw09,Ore,F,80123,2,Zw09_OreRC_F_080123__5,39,89,1.0067,41.5107,0.9904,0,0.0112,C,5,B
Zw09,Ore,F,80123,2,Zw09_OreRC_F_080123__6,83,133,2.4874,0.2915,0.9928,0,0.0239,C,6,B
Zw09,Ore,F,80123,2,Zw09_OreRR_F_080123__1,55,105,2.1821,-18.0996,0.989,0,0.0259,R,1,B
Zw09,Ore,F,80123,2,Zw09_OreRR_F_080123__2,47,97,2.6613,25.8228,0.9986,0,0.0112,R,2,B
Zw09,Ore,F,80123,2,Zw09_OreRR_F_080123__3,88,138,2.1499,-0.7967,0.9798,0,0.0349,R,3,B
Zw09,Ore,F,80123,2,Zw09_OreRR_F_080123__4,15,65,2.1886,28.2912,0.9775,0,0.0375,R,4,B
Zw09,Ore,F,80123,2,Zw09_OreRR_F_080123__5,44,94,2.6582,-24.6587,0.9594,0,0.0621,R,5,B
Zw09,Ore,F,80123,2,Zw09_OreRR_F_080123__6,20,70,1.7451,16.4179,0.9797,0,0.0283,R,6,B
Zw09,Ore,F,80123,3,Zw09_OreRC_F_080123__1,12,62,2.4194,30.8334,0.987,0,0.0312,C,1,B
Zw09,Ore,F,80123,3,Zw09_OreRC_F_080123__2,92,142,1.469,11.1379,0.9747,0,0.0267,C,2,B
Zw09,Ore,F,80123,3,Zw09_OreRC_F_080123__3,3,53,0.9004,59.2998,0.8553,0,0.0433,C,3,B
Zw09,Ore,F,80123,3,Zw09_OreRC_F_080123__4,38,88,1.9903,37.8992,0.8715,0,0.0889,C,4,B
Zw09,Ore,F,80123,3,Zw09_OreRC_F_080123__5,56,106,0.8462,21.8657,0.9603,0,0.0195,C,5,B
Zw09,Ore,F,80123,3,Zw09_OreRC_F_080123__6,60,110,2.7101,-31.0413,0.9494,0,0.0711,C,6,B
Zw09,Ore,F,80123,3,Zw09_OreRR_F_080123__1,40,90,1.3689,9.3131,0.9914,0,0.0143,R,1,B
Zw09,Ore,F,80123,3,Zw09_OreRR_F_080123__2,74,124,2.6221,-6.1229,0.9858,0,0.0355,R,2,B
Zw09,Ore,F,80123,3,Zw09_OreRR_F_080123__3,42,92,2.1019,6.1913,0.9781,0,0.0355,R,3,B
Zw09,Ore,F,80123,3,Zw09_OreRR_F_080123__4,39,89,2.6505,14.7862,0.973,0,0.0499,R,4,B
Zw09,Ore,F,80123,3,Zw09_OreRR_F_080123__5,75,125,2.6991,13.4039,0.9828,0,0.0403,R,5,B
Zw09,Ore,F,80123,3,Zw09_OreRR_F_080123__6,22,72,1.1552,27.4267,0.9587,0,0.0272,R,6,B
Zw09,Ore,M,73123,1,Zw09A_OreRC_M_073123__1,60,110,1.8124,14.3351,0.9846,0,0.0255,C,1,A
Zw09,Ore,M,73123,1,Zw09A_OreRC_M_073123__2,86,136,3.3676,-49.985,0.9887,0,0.0405,C,2,A
Zw09,Ore,M,73123,1,Zw09A_OreRC_M_073123__3,23,73,3.0463,35.6813,0.9791,0,0.0502,C,3,A
Zw09,Ore,M,73123,1,Zw09A_OreRC_M_073123__4,76,126,2.849,-40.2044,0.9934,0,0.0261,C,4,A
Zw09,Ore,M,73123,1,Zw09A_OreRC_M_073123__5,44,94,2.498,14.9956,0.9928,0,0.0239,C,5,A
Zw09,Ore,M,73123,1,Zw09A_OreRC_M_073123__6,84,134,1.913,16.2863,0.9864,0,0.0253,C,6,A
Zw09,Ore,M,73123,1,Zw09A_OreRR_M_073123__1,60,110,2.4028,32.3117,0.9937,0,0.0214,R,1,A
Zw09,Ore,M,73123,1,Zw09A_OreRR_M_073123__2,87,137,2.6057,31.7774,0.9982,0,0.0123,R,2,A
Zw09,Ore,M,73123,1,Zw09A_OreRR_M_073123__3,76,126,2.489,14.6794,0.9952,0,0.0195,R,3,A
Zw09,Ore,M,73123,1,Zw09A_OreRR_M_073123__4,42,92,1.7793,33.353,0.9442,0,0.0493,R,4,A
Zw09,Ore,M,73123,1,Zw09A_OreRR_M_073123__5,16,66,2.4984,28.5762,0.9912,0,0.0266,R,5,A
Zw09,Ore,M,73123,1,Zw09A_OreRR_M_073123__6,17,67,2.4721,32.8675,0.9798,0,0.0401,R,6,A
Zw09,Ore,M,73123,2,Zw09A_OreRC_M_073123__1,82,132,2.2147,-18.5259,0.9332,0,0.0677,C,1,A
Zw09,Ore,M,73123,2,Zw09A_OreRC_M_073123__2,78,128,1.649,-6.0377,0.9417,0,0.0467,C,2,A
Zw09,Ore,M,73123,2,Zw09A_OreRC_M_073123__3,76,126,3.1291,-36.6693,0.9739,0,0.0579,C,3,A
Zw09,Ore,M,73123,2,Zw09A_OreRC_M_073123__4,43,93,2.5862,-11.9204,0.9757,0,0.0461,C,4,A
Zw09,Ore,M,73123,2,Zw09A_OreRC_M_073123__5,49,99,2.2509,18.3203,0.9736,0,0.0419,C,5,A
Zw09,Ore,M,73123,2,Zw09A_OreRC_M_073123__6,61,111,2.0066,7.0617,0.9548,0,0.0496,C,6,A
Zw09,Ore,M,73123,2,Zw09A_OreRR_M_073123__1,46,96,2.7292,13.1491,0.979,0,0.0451,R,1,A
Zw09,Ore,M,73123,2,Zw09A_OreRR_M_073123__2,66,116,2.3297,26.8365,0.9721,0,0.0446,R,2,A
Zw09,Ore,M,73123,2,Zw09A_OreRR_M_073123__3,64,114,3.1579,-2.4981,0.991,0,0.0339,R,3,A
Zw09,Ore,M,73123,2,Zw09A_OreRR_M_073123__4,45,95,1.9582,44.2416,0.9299,0,0.0615,R,4,A
Zw09,Ore,M,73123,2,Zw09A_OreRR_M_073123__5,91,141,2.9792,-14.5766,0.9773,0,0.0513,R,5,A
Zw09,Ore,M,73123,2,Zw09A_OreRR_M_073123__6,72,122,3.7069,-39.5104,0.9854,0,0.0508,R,6,A
Zw09,Ore,M,73123,3,Zw09A_OreRC_M_073123__1,30,80,2.6064,36.467,0.9663,0,0.0551,C,1,A
Zw09,Ore,M,73123,3,Zw09A_OreRC_M_073123__2,92,142,2.9754,-42.9643,0.9902,0,0.0333,C,2,A
Zw09,Ore,M,73123,3,Zw09A_OreRC_M_073123__3,44,94,2.464,20.9467,0.9573,0,0.0591,C,3,A
Zw09,Ore,M,73123,3,Zw09A_OreRC_M_073123__4,88,138,2.5817,6.3173,0.9818,0,0.0396,C,4,A
Zw09,Ore,M,73123,3,Zw09A_OreRC_M_073123__5,34,84,1.9341,43.2904,0.9847,0,0.0272,C,5,A
Zw09,Ore,M,73123,3,Zw09A_OreRC_M_073123__6,64,114,3.7933,-70.2192,0.9965,0,0.0252,C,6,A
Zw09,Ore,M,73123,3,Zw09A_OreRR_M_073123__1,48,98,2.948,-16.6903,0.995,0,0.0235,R,1,A
Zw09,Ore,M,73123,3,Zw09A_OreRR_M_073123__2,53,103,1.8779,39.3879,0.9608,0,0.043,R,2,A
Zw09,Ore,M,73123,3,Zw09A_OreRR_M_073123__3,55,105,2.5094,-5.7384,0.9881,0,0.031,R,3,A
Zw09,Ore,M,73123,3,Zw09A_OreRR_M_073123__4,92,142,1.9287,4.4445,0.9601,0,0.0446,R,4,A
Zw09,Ore,M,73123,3,Zw09A_OreRR_M_073123__5,85,135,3.8956,-54.3626,0.9942,0,0.0334,R,5,A
Zw09,Ore,M,73123,3,Zw09A_OreRR_M_073123__6,24,74,2.6636,22.7034,0.9664,0,0.0562,R,6,A
Zw09,Ore,M,80123,1,Zw09_OreRC_M_080123__1,85,135,2.3499,7.4186,0.9984,0,0.0104,C,1,B
Zw09,Ore,M,80123,1,Zw09_OreRC_M_080123__2,92,142,1.6056,-8.1703,0.9787,0,0.0268,C,2,B
Zw09,Ore,M,80123,1,Zw09_OreRC_M_080123__3,47,97,1.8315,3.058,0.9358,0,0.0548,C,3,B
Zw09,Ore,M,80123,1,Zw09_OreRC_M_080123__4,74,124,2.189,0.8695,0.9972,0,0.013,C,4,B
Zw09,Ore,M,80123,1,Zw09_OreRC_M_080123__5,38,88,0.8543,32.935,0.9167,0,0.0296,C,5,B
Zw09,Ore,M,80123,1,Zw09_OreRC_M_080123__6,7,57,2.0574,38.7498,0.9476,0,0.055,C,6,B
Zw09,Ore,M,80123,1,Zw09_OreRR_M_080123__1,54,104,2.9615,24.5495,0.9764,0,0.052,R,1,B
Zw09,Ore,M,80123,1,Zw09_OreRR_M_080123__2,6,56,2.2194,49.1177,0.9992,0,0.007,R,2,B
Zw09,Ore,M,80123,1,Zw09_OreRR_M_080123__3,73,123,2.6804,-14.3974,0.9839,0,0.0386,R,3,B
Zw09,Ore,M,80123,1,Zw09_OreRR_M_080123__4,3,53,1.9445,39.9131,0.9646,0,0.0422,R,4,B
Zw09,Ore,M,80123,1,Zw09_OreRR_M_080123__5,41,91,4.451,-16.136,0.9954,0,0.034,R,5,B
Zw09,Ore,M,80123,1,Zw09_OreRR_M_080123__6,55,105,4.1859,8.0462,0.9994,0,0.012,R,6,B
Zw09,Ore,M,80123,2,Zw09_OreRC_M_080123__1,92,142,1.9044,18.9787,0.9951,0,0.015,C,1,B
Zw09,Ore,M,80123,2,Zw09_OreRC_M_080123__2,45,95,1.9721,-21.8723,0.9829,0,0.0294,C,2,B
Zw09,Ore,M,80123,2,Zw09_OreRC_M_080123__3,79,129,1.8488,-0.0873,0.9266,0,0.0596,C,3,B
Zw09,Ore,M,80123,2,Zw09_OreRC_M_080123__4,91,141,3.4213,-85.1052,0.9973,0,0.0201,C,4,B
Zw09,Ore,M,80123,2,Zw09_OreRC_M_080123__5,87,137,0.3532,45.008,0.7997,0,0.021,C,5,B
Zw09,Ore,M,80123,2,Zw09_OreRC_M_080123__6,92,142,2.4907,14.8601,0.9907,0,0.0272,C,6,B
Zw09,Ore,M,80123,2,Zw09_OreRR_M_080123__1,70,120,4.0711,-28.8469,0.9876,0,0.0514,R,1,B
Zw09,Ore,M,80123,2,Zw09_OreRR_M_080123__2,43,93,2.5301,56.6422,0.9991,0,0.0083,R,2,B
Zw09,Ore,M,80123,2,Zw09_OreRR_M_080123__3,70,120,2.729,-43.8024,0.9719,0,0.0525,R,3,B
Zw09,Ore,M,80123,2,Zw09_OreRR_M_080123__4,50,100,3.496,-28.8626,0.9993,0,0.0102,R,4,B
Zw09,Ore,M,80123,2,Zw09_OreRR_M_080123__5,24,74,3.4873,-5.1554,0.9868,0,0.0455,R,5,B
Zw09,Ore,M,80123,2,Zw09_OreRR_M_080123__6,57,107,4.6183,-22.3265,0.9969,0,0.0291,R,6,B
Zw09,Ore,M,80123,3,Zw09_OreRC_M_080123__1,37,87,2.6046,41.9344,0.9784,0,0.0437,C,1,B
Zw09,Ore,M,80123,3,Zw09_OreRC_M_080123__2,41,91,1.856,-4.3619,0.9915,0,0.0194,C,2,B
Zw09,Ore,M,80123,3,Zw09_OreRC_M_080123__3,40,90,2.4894,-13.7742,0.9882,0,0.0306,C,3,B
Zw09,Ore,M,80123,3,Zw09_OreRC_M_080123__4,75,125,1.5822,24.0746,0.9884,0,0.0193,C,4,B
Zw09,Ore,M,80123,3,Zw09_OreRC_M_080123__5,14,64,0.7513,29.0744,0.9087,0,0.0274,C,5,B
Zw09,Ore,M,80123,3,Zw09_OreRC_M_080123__6,79,129,3.2321,-66.8797,0.9711,0,0.063,C,6,B
Zw09,Ore,M,80123,3,Zw09_OreRR_M_080123__1,24,74,3.647,23.6304,0.9934,0,0.0333,R,1,B
Zw09,Ore,M,80123,3,Zw09_OreRR_M_080123__2,92,142,2.5893,-45.0191,0.9665,0,0.0546,R,2,B
Zw09,Ore,M,80123,3,Zw09_OreRR_M_080123__3,64,114,3.1428,-14.544,0.9993,0,0.0094,R,3,B
Zw09,Ore,M,80123,3,Zw09_OreRR_M_080123__4,92,142,3.3568,-56.4436,0.9986,0,0.014,R,4,B
Zw09,Ore,M,80123,3,Zw09_OreRR_M_080123__5,60,110,4.3182,-35.7577,0.9997,0,0.0081,R,5,B
Zw09,Ore,M,80123,3,Zw09_OreRR_M_080123__6,92,142,4.3389,-85.8582,0.9759,0,0.077,R,6,B
Zw140,375,F,73123,1,Zw140A_375C_F_073123__1,28,78,3.0913,45.4891,0.9777,0,0.0527,C,1,A
Zw140,375,F,73123,1,Zw140A_375C_F_073123__2,76,126,2.4341,52.9922,0.9977,0,0.0132,C,2,A
Zw140,375,F,73123,1,Zw140A_375C_F_073123__3,8,58,3.1288,49.9535,0.9767,0,0.0545,C,3,A
Zw140,375,F,73123,1,Zw140A_375C_F_073123__4,83,133,4.0408,-43.8803,0.9926,0,0.0392,C,4,A
Zw140,375,F,73123,1,Zw140A_375C_F_073123__5,68,118,4.0466,-11.4648,0.969,0,0.0819,C,5,A
Zw140,375,F,73123,1,Zw140A_375C_F_073123__6,1,51,3.454,82.7373,0.9794,0,0.0565,C,6,A
Zw140,375,F,73123,1,Zw140A_375R_F_073123__1,38,88,4.1526,36.2797,0.9706,0,0.0818,R,1,A
Zw140,375,F,73123,1,Zw140A_375R_F_073123__2,0,50,2.5348,71.4832,0.9597,0,0.0589,R,2,A
Zw140,375,F,73123,1,Zw140A_375R_F_073123__3,10,60,1.8049,63.3033,0.9574,0,0.0432,R,3,A
Zw140,375,F,73123,1,Zw140A_375R_F_073123__4,41,91,3.1331,27.5154,0.9966,0,0.0206,R,4,A
Zw140,375,F,73123,1,Zw140A_375R_F_073123__5,92,142,1.9246,32.8346,0.9801,0,0.0309,R,5,A
Zw140,375,F,73123,1,Zw140A_375R_F_073123__6,77,127,3.4218,3.1574,0.9959,0,0.0247,R,6,A
